MP ID,Formula,Energy Above Hull (eV),Band Gap (eV)
mp-1177446,Li4Fe2Ni3Te(PO4)6,0.094089151,2.8717
mp-779164,Li4Fe2Ni3Te3O16,0.089712783,1.067
mp-760830,Li4Fe2O5,0.048404662,1.9146
mp-776522,Li4Fe2OF8,0.056544426,0.699
mp-1177422,Li4Fe2P4H3O16,0.02142687,1.5845
mp-757438,Li4Fe2Si3O10,0.020921605,2.8517
mp-759501,Li4Fe2Si4O13,0.044469447,2.7804
mp-753109,Li4Fe2SiO7,0.072524857,1.6413
mp-766514,Li4Fe3(BO3)4,0.055523458,1.6565
mp-752847,Li4Fe3(OF3)2,0.071481445,3.2956
mp-1177429,Li4Fe3(SiO4)3,0.09162576,1.7633
mp-758853,Li4Fe3Co(PO4)4,0.010956822,1.5837
mp-776860,Li4Fe3Co3(WO8)2,0.055603299,0.5913
mp-752777,Li4Fe3CoO8,0.011689987,1.4148
mp-771063,Li4Fe3Ni(PO4)4,0.002965603,3.044
mp-754559,Li4Fe3OF11,0.05312098,2.6304
mp-764594,Li4Fe3OF8,0.077501664,2.5653
mp-759070,Li4Fe3P3O12F,0.061145333,3.3844
mp-780175,Li4Fe3P4(HO8)2,0.043702388,3.8515
mp-705404,Li4Fe3P4O15,0.046330958,3.7823
mp-769870,Li4Fe3Sb5O16,0.047353635,0.7952
mp-780303,Li4Fe3SbO8,0.01501272,0.8275
mp-755218,Li4Fe3Sn3(TeO8)2,0.062209112,1.0904
mp-771362,Li4Fe3TeO8,0.06515241,1.1877
mp-756528,Li4Fe3WO8,0.027293022,0.8157
mp-758177,Li4Fe5(NiO6)2,0.055801249,0.7066
mp-26471,Li4Fe5(P3O11)2,0.040637109,3.9173
mp-760788,Li4Fe5Ni(PO4)6,0.067637359,1.5656
mp-774930,Li4Fe5P6WO24,0.088354114,2.1269
mp-776398,Li4Fe5Sb(PO4)6,0.086933637,1.3064
mp-768602,Li4Fe5Sb3O16,0.040315015,0.8261
mp-757088,Li4Fe7(OF7)2,0.034858101,3.0765
mp-758774,Li4Fe7(PO4)6,0.056631574,3.4262
mp-759241,Li4Fe7O12,0.055407905,1.2686
mp-776005,Li4FeBi(TeO6)2,0.035517861,0.5344
mp-863409,Li4FeCo3(PO4)4,0.028427631,2.0711
mp-766022,Li4FeNi3(PO4)4,0.003357259,3.0109
mp-766569,Li4FeNi5(PO4)6,0.087353126,3.0371
mp-752680,Li4FeO3,0.052343236,2.3593
mp-780154,Li4FeO3F,0.078953038,2.7852
mp-754592,Li4FeOF4,0.067473967,3.8532
mp-759422,Li4FeOF5,0.084340416,1.551
mp-757582,Li4FeP2O9,0.090287799,1.1233
mp-1177403,Li4FeP6(H4O11)2,0.054006616,4.0633
mp-1177405,Li4FeP6(HO2)12,0.048641802,4.1488
mp-755913,Li4FeSb(TeO6)2,0.040168513,1.6131
mp-753494,Li4FeSb(WO6)2,0.032539881,2.0653
mp-757988,Li4FeSi2O7,0.010361173,3.415
mp-1569036,Li4FeTe(WO6)2,0.052874196,1.5468
mp-556649,Li4Ga3Si3BrO12,0,3.9512
mp-554203,Li4Ga3Si3ClO12,0,4.4118
mp-557112,Li4Ga3Si3IO12,0,3.4397
mp-28623,Li4Ge5O12,0.027488895,2.9262
mp-28016,Li4Ge9O20,0.057419292,2.9382
mp-4558,Li4GeO4,0,4.0961
mp-1222529,Li4GeS4,0,2.5203
mp-753690,Li4H3BrO3,0,4.4379
mp-643259,Li4H3ClO3,0,4.4775
mp-642996,Li4H6Os,0,2.691
mp-642847,Li4H6Ru,0,2.388
mp-756299,Li4HfO4,0.056924411,4.224
mp-30228,Li4HN,0,2.0727
mp-1101935,Li4Mg(HN)3,0,2.9272
mp-1280637,Li4MgNi3O8,0.012679002,0.7587
mp-754416,Li4Mn(BO3)2,0.011560498,3.5788
mp-754890,Li4Mn(PO3)6,0.058879518,4.2073
mp-26081,Li4Mn(PO4)2,0.010621524,4.124
mp-780578,Li4Mn(SiO3)3,0.083045354,1.812
mp-755247,Li4Mn(WO4)3,0.048655441,1.6778
mp-772945,Li4Mn2(PO4)3,0.027237547,4.1215
mp-776358,Li4Mn2C4SO16,0.067914019,0.7852
mp-775171,Li4Mn2CrNi3(PO4)6,0.092092526,3.5709
mp-766490,Li4Mn2Fe(BO3)4,0.079936923,1.3266
mp-770860,Li4Mn2Fe3P6WO24,0.084387487,2.1268
mp-776752,Li4Mn2Fe3Sb(PO4)6,0.085890657,1.1099
mp-1177457,Li4Mn2Fe3Sn(PO4)6,0.081630334,2.5061
mp-774569,Li4Mn2Fe3Te3O16,0.097558805,0.8598
mp-753323,Li4Mn2OF7,0.062313567,0.9575
mp-771909,Li4Mn2P4H3O16,0.03072853,0.5505
mp-757670,Li4Mn2Si3O10,0.01507677,3.0154
mp-758881,Li4Mn2Si4O13,0.05766599,1.4367
mp-753980,Li4Mn2TeWO12,0.058983614,1.1175
mp-760844,Li4Mn2V3O12,0.033113833,0.7118
mp-777427,Li4Mn2V3Sn3O16,0.054588342,1.0476
mp-759274,Li4Mn2V5O12,0.07109695,1.0038
mp-770417,Li4Mn2VNi3(PO4)6,0.073667603,0.895
mp-1642421,Li4Mn3(CoO4)3,0.087428078,0.945
mp-753977,Li4Mn3(OF3)2,0.095883614,2.2635
mp-753462,Li4Mn3(OF3)3,0.094618143,0.5235
mp-531376,Li4Mn3Cl10,0.007280501,0.901
mp-758017,Li4Mn3Co(PO4)4,0.014558424,1.9345
mp-1661403,Li4Mn3Co3(SnO8)2,0.041965797,0.5624
mp-1301464,Li4Mn3CoO8,0.029974882,0.8881
mp-756806,Li4Mn3Cr(PO4)4,0.003249877,2.1329
mp-1177394,Li4Mn3CrO8,0.044173487,0.9579
mp-759565,Li4Mn3F10,0.040738376,2.7494
mp-755967,Li4Mn3Fe(BO3)4,0.005788551,3.0413
mp-849356,Li4Mn3Fe(PO4)4,0.002103293,3.566
mp-1177412,Li4Mn3Fe2Sn(PO4)6,0.087061885,2.0246
mp-756399,Li4Mn3Nb2Cr3O16,0.085584447,0.6616
mp-758581,Li4Mn3Nb2Sn3O16,0.042437696,0.72
mp-1664776,Li4Mn3Nb3(SbO8)2,0.079979866,0.6898
mp-1304742,Li4Mn3NbO8,0.074372914,0.9674
mp-770640,Li4Mn3NbV2(PO4)6,0.098214812,3.524
mp-757417,Li4Mn3Ni(PO4)4,0.005478267,2.7518
mp-774492,Li4Mn3Ni2Sn3O16,0.070306749,0.6145
mp-753944,Li4Mn3O5F3,0.094838676,0.7022
mp-1174296,Li4Mn3O7,0.023999257,0.9933
mp-779008,Li4Mn3O8,0.026494299,1.6716
mp-861557,Li4Mn3OF11,0.045760689,1.0928
mp-849279,Li4Mn3OF8,0.078486235,2.5141
mp-759107,Li4Mn3P3O12F,0.073979752,3.576
mp-779055,Li4Mn3P4(HO8)2,0.048505721,1.8572
mp-1290409,Li4Mn3SbO8,0.045139272,0.78
mp-757170,Li4Mn3Sn(PO4)4,0.032501567,3.2141
mp-757332,Li4Mn3V(PO4)4,0.003168419,0.8173
mp-1177396,Li4Mn3V2Cr(PO4)6,0.090898294,0.5556
mp-761239,Li4Mn3V2Fe3O16,0.073896476,0.568
mp-1177360,Li4Mn3V3(FeO8)2,0.077210167,0.9368
mp-774572,Li4Mn3V3(NiO8)2,0.080175815,0.6218
mp-775771,Li4Mn3V3(SnO8)2,0.049534335,0.5051
mp-753065,Li4Mn3V3(WO8)2,0.036065167,0.8084
mp-773187,Li4Mn3V5O16,0.063903878,0.509
mp-773363,Li4Mn3WO8,0.092252175,0.7176
mp-1177555,Li4Mn5(Fe2O9)2,0.095130409,0.5236
mp-759127,Li4Mn5(FeO6)2,0.059215415,0.5706
mp-25857,Li4Mn5(P3O11)2,0.034964707,3.1012
mp-763609,Li4Mn5O10,0.070067696,0.6966
mp-691115,Li4Mn5O12,0,0.7752
mp-753850,Li4Mn5O9F,0.065608655,0.6182
mp-771110,Li4Mn5P6WO24,0.08088147,2.4972
mp-850367,Li4Mn5Sn(PO4)6,0.081425184,2.028
mp-763819,Li4Mn7(OF7)2,0.086602538,2.2529
mp-849324,Li4Mn7(PO4)6,0.055021615,2.9773
mp-757932,Li4Mn7O16,0.064462601,0.7791
mp-765998,Li4Mn8O9F7,0.075645629,0.5307
mp-1222620,Li4MnCo2NiO8,0.081678972,0.8307
mp-1174786,Li4MnCo2O7,0.051500645,0.994
mp-757104,Li4MnCo3(PO4)4,0.026012322,2.3728
mp-1174071,Li4MnCo3O8,0.069140552,0.6971
mp-752745,Li4MnCr(WO6)2,0.096084442,0.6986
mp-768041,Li4MnCr3(PO4)4,0.004848582,1.9098
mp-756944,Li4MnCr3O8,0.031638266,0.6756
mp-768712,Li4MnCrO6,0,0.7557
mp-831158,Li4MnF6,0.035589587,4.9148
mp-755600,Li4MnF7,0.02518233,1.5261
mp-756952,Li4MnF8,0.046158797,2.2371
mp-766479,Li4MnFe2(BO3)4,0.073932423,1.6559
mp-1177332,Li4MnFe3(BO3)4,0.002024998,3.2617
mp-766043,Li4MnFe3(PO4)4,0.001983752,3.4097
mp-763910,Li4MnFe3O8,0.012612817,0.862
mp-1192995,Li4MnGe2S7,0,1.5209
mp-777769,Li4MnH6(S2O9)2,0.062775461,4.412
mp-757199,Li4MnNb2WO12,0.046973073,0.9842
mp-757099,Li4MnNi3(PO4)4,0.005076507,2.9959
mp-753501,Li4MnO2F3,0.08038453,0.9809
mp-755396,Li4MnO3,0.085296989,0.9718
mp-753101,Li4MnO3F,0.099143681,0.7303
mp-759491,Li4MnOF5,0.067972316,1.4989
mp-757635,Li4MnP2O9,0.022177961,1.4716
mp-779351,Li4MnP6(H4O11)2,0.056837403,4.2129
mp-752920,Li4MnSb2WO12,0.069571051,0.743
mp-752430,Li4MnSi2O7,0.010976737,3.653
mp-775961,Li4MnSn(WO6)2,0.052766618,1.009
mp-1192737,Li4MnSn2Se7,0,1.065
mp-772661,Li4MnSn3(PO4)4,0.062044892,2.5541
mp-768584,Li4MnV(PO4)3,0.025754849,2.0378
mp-752544,Li4MnV(WO6)2,0.051591812,0.5015
mp-755727,Li4MnV2WO12,0.091243251,1.1428
mp-850462,Li4MnV3(P2O7)4,0.00015994,0.519
mp-757477,Li4MnV3(PO4)4,0.005918405,0.7046
mp-1177391,Li4MnV3O8,0.053976702,0.8956
mp-566257,Li4Mo3O8,0.049915936,1.5855
mp-541578,Li4Mo5O17,0.014370163,3.0662
mp-675020,Li4MoO5,0,2.618
mp-504158,Li4MoP2O9,0.046684914,1.6212
mp-863382,Li4Nb(P2O7)2,0.083674976,0.6434
mp-771059,Li4Nb2Co3Sn3O16,0.029386628,1.3309
mp-765095,Li4Nb2Cr3Co3O16,0.050944051,0.7718
mp-755224,Li4Nb2Cr3Fe3O16,0.017727648,1.7983
mp-757731,Li4Nb2Fe3Co3O16,0.041375043,0.5651
mp-769502,Li4Nb2Fe3O10,0.033155679,1.8553
mp-770744,Li4Nb2Fe3Sn3O16,0.020082941,1.3263
mp-753159,Li4Nb2Fe3Te3O16,0.093651821,1.8121
mp-760315,Li4Nb2Ni3Sn3O16,0.02157046,2.0723
mp-1177325,Li4Nb2V3Co3O16,0.099299829,1.1374
mp-770954,Li4Nb2V3Cr3O16,0.00953431,1.1348
mp-762676,Li4Nb2V3Fe3O16,0.019999029,1.5942
mp-776390,Li4Nb2V3Ni3O16,0.021791713,1.2179
mp-774825,Li4Nb3Co3(TeO8)2,0.083865111,0.7835
mp-861480,Li4Nb3Fe3(SbO8)2,0.066879045,1.0862
mp-779209,Li4Nb3Fe3(TeO8)2,0.092274217,0.5056
mp-768591,Li4Nb3Fe5O16,0.077465907,1.1055
mp-1273584,Li4NbCo3O8,0.06250719,0.8083
mp-1177314,Li4NbCr(TeO6)2,0.037331825,1.2101
mp-755680,Li4NbCr(WO6)2,0.022651293,1.8451
mp-756524,Li4NbCr5O12,0.074629428,0.6929
mp-774933,Li4NbFe(TeO6)2,0.029920371,1.7474
mp-755203,Li4NbFe(WO6)2,0.021564977,2.299
mp-755337,Li4NbFe3O8,0.056269431,2.5126
mp-781789,Li4NbIn3(PO4)6,0.005699828,2.693
mp-29149,Li4NCl,0,1.7617
mp-677490,Li4Nd3SbTeO12,0.012100683,2.9443
mp-775949,Li4Ni(BO3)2,0.04423936,3.0071
mp-859119,Li4Ni(PO3)6,0.05966247,3.8621
mp-26369,Li4Ni(PO4)2,0.019272509,3.5314
mp-758172,Li4Ni3(OF3)2,0.081638282,3.1997
mp-753092,Li4Ni3O3F4,0.040360575,2.1682
mp-540518,Li4Ni3P4O15,0.035170394,3.7007
mp-1661518,Li4Ni3Sb5O16,0.058161695,0.7988
mp-753100,Li4Ni3Sn(PO4)4,0.048882062,1.5016
mp-768603,Li4Ni3Sn5O16,0.03111143,0.8671
mp-756871,Li4Ni3TeO8,0.043624319,0.6479
mp-756537,Li4Ni3WO8,0.051785049,2.0751
mp-26313,Li4Ni5(P3O11)2,0.02307269,3.2929
mp-758677,Li4Ni5Sn(PO4)6,0.08520094,1.7133
mp-774836,Li4Ni5Te(PO4)6,0.095803641,2.7141
mp-859156,Li4Ni7(OF7)2,0.065846301,2.7776
mp-32384,Li4Ni7(PO4)6,0.04695825,3.0377
mp-753143,Li4NiOF4,0.040124232,1.8989
mp-776070,Li4NiSn3(PO4)4,0.075991768,1.7584
mp-9159,Li4NpO5,0,0.5886
mp-28450,Li4P2O7,0,5.6108
mp-765567,Li4P5HO15,0.002875052,5.6948
mp-22170,Li4PbO4,0,1.4367
mp-1181012,Li4Re6S11,0,1.7328
mp-775852,Li4Sb2C4SO16,0.09566823,2.5506
mp-769122,Li4Sb2H6O3F10,0.078226511,4.648
mp-1222563,Li4Sc3In(SiO3)8,0.006547872,4.7465
mp-766037,Li4ScFe3(SiO3)8,0.009738886,2.7686
mp-1222575,Li4ScIn3(SiO3)8,0.010921506,3.9221
mp-4426,Li4SeO5,0,2.4442
mp-767687,Li4Si2NiO7,0.021389111,3.4342
mp-765979,Li4Si3(NiO5)2,0.035389636,3.2595
mp-766702,Li4Si3NiO9,0.082316836,3.9817
mp-756672,Li4Si4Bi2O13,0.08280421,3.8328
mp-1222533,Li4SiGe3O10,0.054396704,3.5859
mp-11737,Li4SiO4,0,4.7841
mp-756045,Li4Sn(BO3)2,0.079821577,2.5108
mp-673092,Li4Sn(PO3)6,0.03908314,4.4967
mp-774623,Li4Sn(PO4)2,0.055421011,3.1841
mp-1195718,Li4SnS4,0,2.3564
mp-1194700,Li4SnSe4,0.000453126,1.6929
mp-30129,Li4TaN3,0,2.6752
mp-4804,Li4TeO5,0,2.7111
mp-850190,Li4Ti(TeO4)3,0.029881727,1.2599
mp-766548,Li4Ti11O24,0.044183231,2.2908
mp-759678,Li4Ti15O32,0.091070301,1.9439
mp-1663956,Li4Ti2Co3Sn3O16,0.086234532,0.5872
mp-759041,Li4Ti2Fe3O10,0.043777845,1.4488
mp-1662795,Li4Ti2Fe3Sb3O16,0.055889933,1.0163
mp-775705,Li4Ti2Fe3Sn3O16,0.053440307,1.3977
mp-758960,Li4Ti2Fe5O12,0.05103046,1.1112
mp-767370,Li4Ti2Mn3(Fe2O9)2,0.085240589,0.5619
mp-861729,Li4Ti2Mn3Co3O16,0.064288576,0.7902
mp-767657,Li4Ti2Nb3Co3O16,0.087048335,0.8127
mp-772990,Li4Ti2V3Cr3O16,0.030051972,0.6752
mp-774596,Li4Ti2V3Cr4O18,0.087678985,1.5306
mp-776663,Li4Ti2V3Fe3O16,0.05227716,0.554
mp-768714,Li4Ti2V3Ni3O16,0.068869068,0.9159
mp-758896,Li4Ti2V3O10,0.05004935,0.6296
mp-1661766,Li4Ti3Co2Sn3O16,0.078092136,1.9391
mp-763517,Li4Ti3Co3(NiO8)2,0.054682868,0.7469
mp-753426,Li4Ti3Co3(TeO8)2,0.038806752,1.0942
mp-776639,Li4Ti3Cr3(FeO8)2,0.040245797,0.7337
mp-782652,Li4Ti3Cr3(NiO8)2,0.063757206,0.9183
mp-775897,Li4Ti3Fe2Sn3O16,0.067214631,1.0428
mp-756308,Li4Ti3Fe3(SnO8)2,0.022516877,1.1996
mp-762517,Li4Ti3Fe3(TeO8)2,0.053235708,1.1233
mp-775133,Li4Ti3Fe3(WO8)2,0.038353172,0.9939
mp-1177270,Li4Ti3Mn2(Fe2O9)2,0.090345484,1.1509
mp-755012,Li4Ti3Mn2Sn3O16,0.06378361,1.348
mp-773707,Li4Ti3Mn2V3O16,0.038430198,0.9531
mp-770518,Li4Ti3Mn3(CoO8)2,0.061737074,0.5007
mp-770507,Li4Ti3Mn3(NiO8)2,0.058639936,0.6037
mp-776061,Li4Ti3Mn3Nb2O16,0.041419297,0.6972
mp-774525,Li4Ti3Mn4(CoO9)2,0.076152962,0.764
mp-774626,Li4Ti3Mn4(FeO9)2,0.077026606,0.5512
mp-776073,Li4Ti3Nb2Co3O16,0.020826238,1.298
mp-775999,Li4Ti3Nb2Fe3O16,0.017762527,1.301
mp-771129,Li4Ti3Nb2Ni3O16,0.012143423,1.481
mp-753836,Li4Ti3Ni2Sn3O16,0.083219719,1.7728
mp-775755,Li4Ti3Ni3(SbO8)2,0.030520622,1.0106
mp-763178,Li4Ti3Ni3(TeO8)2,0.030531212,1.3917
mp-769613,Li4Ti3Ni3(WO8)2,0.047721274,0.6039
mp-755266,Li4Ti3O8,0.05955124,1.8916
mp-768109,Li4Ti3V2(Fe2O9)2,0.097630878,1.1093
mp-780134,Li4Ti3V2Cr3O16,0.028126399,0.893
mp-774581,Li4Ti3V2Cr4O18,0.09552908,1.5461
mp-776519,Li4Ti3V2Ni3O16,0.070557286,1.2051
mp-777010,Li4Ti3V3(CoO8)2,0.099709767,1.202
mp-773674,Li4Ti3V3(FeO8)2,0.041776654,1.195
mp-1177257,Li4Ti3V3(NiO8)2,0.05401817,1.13
mp-762067,Li4Ti3V3(SbO8)2,0.04488799,0.8551
mp-754570,Li4Ti3V3(SnO8)2,0.030304225,0.5295
mp-754525,Li4Ti3V3(TeO8)2,0.071797098,0.6125
mp-772715,Li4Ti3V3Cr2O16,0.02993523,0.6695
mp-777694,Li4Ti3V5O16,0.075328024,0.868
mp-1177271,Li4Ti3V6O18,0.083345868,1.028
mp-767373,Li4Ti4Mn(Fe2O9)2,0.08980716,1.0258
mp-774293,Li4Ti4Mn4CoO18,0.078840578,0.9845
mp-767054,Li4Ti4Mn4NiO18,0.070713658,1.4788
mp-767675,Li4Ti4V(Fe2O9)2,0.092760555,1.6192
mp-767907,Li4Ti4V4NiO18,0.078851641,1.2061
mp-769487,Li4Ti4V5O18,0.082855146,0.8846
mp-774577,Li4Ti4VCr4O18,0.088455375,1.4674
mp-777591,Li4Ti5Fe3O16,0.034844801,0.8105
mp-766836,Li4Ti5Mn4O18,0.069304948,0.9673
mp-685194,Li4Ti5O12,0.004305228,2.5198
mp-766597,Li4Ti5S12,0.071237625,0.7876
mp-531820,Li4Ti7O16,0.012034039,2.8296
mp-772090,Li4Ti9O20,0.031740162,2.8633
mp-1297766,Li4TiCo3O8,0.070879902,0.6587
mp-1645230,Li4TiCo5O12,0.035366016,1.2388
mp-1177293,Li4TiCr2Ni3(PO4)6,0.098486175,1.3658
mp-768387,Li4TiCrO6,0.013229578,0.9001
mp-1177299,Li4TiFe2Ni3(PO4)6,0.075380479,2.4011
mp-1177243,Li4TiFe3O8,0.041946487,1.4904
mp-1177317,Li4TiFe3Sn2(PO4)6,0.039839653,1.5117
mp-755149,Li4TiMn(WO6)2,0.034728406,1.1055
mp-776756,Li4TiMn2Ni3(PO4)6,0.072627167,2.2646
mp-778261,Li4TiMn3Cr2(PO4)6,0.084142912,0.9432
mp-1277563,Li4TiNi3O8,0.021042426,0.5063
mp-778249,Li4TiNi3Sn2(PO4)6,0.038958109,2.3485
mp-770943,Li4TiNi5(PO4)6,0.08066588,2.1145
mp-9172,Li4TiO4,0,4.5573
mp-766540,Li4TiS4,0,2.3658
mp-754484,Li4TiV3O10,0.05016841,1.2387
mp-764005,Li4TiV3O8,0.022525855,0.5023
mp-767927,Li4TiV4Cr4O18,0.088548153,1.318
mp-935267,Li4UC3O11,0.03510659,2.3419
mp-7714,Li4UO5,0,2.0777
mp-777961,Li4V(BO3)2,0,2.7351
mp-759521,Li4V(CO3)4,0.068923824,1.2907
mp-758386,Li4V(PO3)6,0.071314992,3.0291
mp-753500,Li4V(PO4)2,0.047832201,3.2092
mp-1566890,Li4V(TeO4)3,0.031697058,1.4009
mp-777185,Li4V2(PO4)3,0.020691916,0.5212
mp-770256,Li4V2(SiO4)3,0.090740377,1.3085
mp-776347,Li4V2C4SO16,0.06642972,0.8724
mp-775336,Li4V2Co3Sb3O16,0.076791305,0.8034
mp-770523,Li4V2Cr3Fe3O16,0.08159811,1.1796
mp-774669,Li4V2Cr3Sn3O16,0.045327041,0.9132
mp-863369,Li4V2F9,0.037043745,0.9706
mp-777330,Li4V2Fe3Co3O16,0.090924859,1.1416
mp-758719,Li4V2Fe3O10,0.069831254,0.5616
mp-758608,Li4V2Fe5O12,0.073434345,0.9009
mp-774900,Li4V2Ni3Sn3O16,0.096044921,1.2281
mp-765046,Li4V2OF7,0.054792032,0.9142
mp-752967,Li4V2P4H3O16,0.026877941,0.5921
mp-1255288,Li4V2Si(PO6)2,0.071700031,2.1224
mp-766379,Li4V2Si3O10,0.060104899,1.8135
mp-850217,Li4V2Si4O13,0.031085923,2.1985
mp-772830,Li4V2SiGeO10,0.007175906,1.9746
mp-766040,Li4V2SiO8,0.075088612,1.5022
mp-752916,Li4V3(FeO5)2,0.077840507,1.37
mp-760208,Li4V3(FeO6)2,0.041218644,1.8134
mp-758474,Li4V3(OF2)4,0.052110704,1.384
mp-765840,Li4V3Co(PO4)4,0.047002768,0.6163
mp-778284,Li4V3Co2Sn3O16,0.099629419,0.8901
mp-771298,Li4V3Cr2Co(PO4)6,0.083148034,0.5522
mp-778220,Li4V3Cr2Fe3O16,0.079087102,1.0241
mp-780727,Li4V3Cr2O10,0.076443022,0.6864
mp-777461,Li4V3Cr2Sn3O16,0.045536084,1.3282
mp-772532,Li4V3Cr3(FeO8)2,0.057658861,0.8561
mp-776595,Li4V3Cr3(SbO8)2,0.014090125,1.3902
mp-777670,Li4V3Cr3(SnO8)2,0,0.6871
mp-769563,Li4V3Cr3(TeO8)2,0.043738541,0.8394
mp-756412,Li4V3Cr3(WO8)2,0.006191013,1.5726
mp-849340,Li4V3Cr3O12,0.05481373,0.9132
mp-769611,Li4V3CrO8,0.005031964,1.5881
mp-779746,Li4V3Fe2Sn3O16,0.051222262,1.453
mp-775441,Li4V3Fe3(SbO8)2,0.016105004,1.1125
mp-776806,Li4V3Fe3(SnO8)2,0.019798426,0.5592
mp-767773,Li4V3Fe3(TeO8)2,0.059478032,1.1035
mp-770521,Li4V3Fe3(WO8)2,0.017306481,0.8064
mp-772417,Li4V3Fe5O16,0.082953907,0.5682
mp-754700,Li4V3FeO10,0.074696569,0.8085
mp-765701,Li4V3FeO8,0.03840588,1.5137
mp-1177236,Li4V3Ni(PO4)4,0.048725323,1.804
mp-777392,Li4V3Ni2Sn3O16,0.078712563,1.2163
mp-763968,Li4V3Ni3(TeO8)2,0.055094043,0.9096
mp-776367,Li4V3Ni3(WO8)2,0.022805336,1.0465
mp-775320,Li4V3O8,0.06810603,1.723
mp-765238,Li4V3OF11,0.039391552,1.8126
mp-773115,Li4V3P4O15,0.063629491,2.1959
mp-1177550,Li4V3P8O29,0.038572329,1.1242
mp-773139,Li4V3Sb5O16,0.088185273,1.2006
mp-761711,Li4V3SiO10,0.075525122,1.4529
mp-776849,Li4V3Sn3(SbO8)2,0.054963724,0.6483
mp-1662514,Li4V3Sn3(TeO8)2,0.091749353,1.0821
mp-765901,Li4V4(OF3)3,0.095520019,0.537
mp-774849,Li4V5(Fe2O9)2,0.099344591,1.128
mp-850103,Li4V5(FeO6)2,0.062765639,1.1152
mp-758308,Li4V5(P3O11)2,0.048407795,0.656
mp-780707,Li4V5Cr2O12,0.060904019,0.6855
mp-777002,Li4V5Cr3O16,0.027895432,0.6927
mp-1177172,Li4V5Cr4O18,0.090861822,1.3791
mp-756583,Li4V5CuClO15,0.061147599,0.5515
mp-776768,Li4V5Fe3O16,0.055681475,0.6522
mp-1177166,Li4V5Ni3O16,0.071825865,1.1341
mp-762292,Li4V5O10,0.048838412,0.9066
mp-851075,Li4V5O12,0.087437716,0.745
mp-765807,Li4V5O9F,0.062463912,1.3433
mp-868646,Li4V5Sn3O16,0.034405496,1.3602
mp-758345,Li4V7(PO4)6,0.082884181,0.8135
mp-758538,Li4V7O12,0.039154847,0.6775
mp-867535,Li4V7O9F7,0.096075408,0.9029
mp-767820,Li4V8O13F3,0.070389282,0.6771
mp-1177174,Li4V9O18,0.086494594,1.0621
mp-1177164,Li4VAs2O9,0.045154135,2.9741
mp-1177182,Li4VCo3(PO4)4,0.039252464,1.1076
mp-753470,Li4VCo3O8,0.086152339,1.1025
mp-757863,Li4VCr(WO6)2,0.051604097,1.1479
mp-776618,Li4VCr3O8,0.004159186,1.6098
mp-857358,Li4VF6,0.055920097,3.3875
mp-764769,Li4VF7,0.074670818,2.6044
mp-753340,Li4VF8,0.059671282,1.9347
mp-761819,Li4VFe(TeO6)2,0.060661689,0.8143
mp-757500,Li4VFe(WO6)2,0.072053353,0.8307
mp-1222547,Li4VFe3(PO4)4,0.007751216,2.7266
mp-760357,Li4VFe3O8,0.024579524,1.0627
mp-771646,Li4VGa3O8,0.0399457,1.321
mp-757423,Li4VNi3(PO4)4,0.022796248,1.1989
mp-764753,Li4VO3F2,0.088404499,1.633
mp-752582,Li4VO4F,0.029150575,3.8303
mp-782668,Li4VP2(O4F)2,0.024474682,1.5805
mp-758268,Li4VP2O9,0.072143606,3.2251
mp-780492,Li4VP6(H4O11)2,0.060994966,2.4366
mp-775927,Li4VTe(WO6)2,0.059299862,1.658
mp-555377,Li4WO5,0,3.1082
mp-690542,Li4WO5,0,2.8401
mp-756514,Li4Y3CrO8,0.053124264,2.9675
mp-756449,Li4Y3FeO8,0.053338166,2.6585
mp-756303,Li4Y3MnO8,0.057323732,0.6954
mp-1290983,Li4Y3VO8,0.042717352,2.207
mp-1194891,Li4Zn(H2N)6,0,2.6176
mp-557756,Li4Zn(PO4)2,0.000123223,4.676
mp-1147724,Li4Zn(PS4)2,0.009435244,2.7498
mp-1222552,Li4ZnIn2F12,0.006018624,4.2884
mp-765573,Li4Zr3O8,0.044876037,3.6981
mp-1223569,Li4Zr8V3(P3O16)3,0.006377034,3.1339
mp-9308,Li4ZrF8,0,5.9638
mp-756344,Li4ZrO4,0.037005343,4.3207
mp-780312,Li5(FeO2)4,0.077243087,0.851
mp-1222486,Li5Al(SiO4)2,0.015179103,4.5604
mp-15960,Li5AlO4,0,4.662
mp-757242,Li5AuO4,0,1.9588
mp-1020018,Li5B(SO4)4,0.008201061,6.1082
mp-532413,Li5B7S13,0,3.3927
mp-1177146,Li5Bi(P2O7)2,0.04674017,4.1825
mp-26377,Li5Bi2P5O18,0.02377806,3.914
mp-768986,Li5BiO4,0.04035012,1.6845
mp-29365,Li5BiO5,0,1.3597
mp-755139,Li5BiS4,0.045051348,2.0577
mp-768960,Li5BO4,0.046848604,5.4569
mp-29025,Li5Br2N,0,2.0781
mp-1197163,Li5Ca9B7O21F2,0.002138624,4.2
mp-755076,Li5Co3(NiO5)2,0.097499244,0.5468
mp-771191,Li5Co7O16,0.034704778,0.5879
mp-849472,Li5Co7O3F13,0.053078754,1.6348
mp-777549,Li5CoHO4,0.050874849,1.9803
mp-760147,Li5CoO4,0.014425184,1.6006
mp-850339,Li5CoOF5,0.036831308,1.0418
mp-1177153,Li5Cr(CO3)4,0.064260867,2.0518
