formula,SIC,,,,,,
Li10Mg12Fe(PO4)12,0.01628684,,,,,,
Li10Mg7Cl24,0.06525248,,,,,,
Li10Mn(SiO5)2,0.17013738,,,,,,
Li10Mn21O48,0.01663982,,,,,,
Li10Mn23O48,0.01915056,,,,,,
Li10Mn2Fe3Co3O16,0.91884124,,,,,,
Li10Mn2Fe3Ni3O16,0.9643221,,,,,,
Li10Mn2V3Cr3O16,0.9546083,,,,,,
Li10Mn3Co2Ni3O16,0.91219866,,,,,,
Li10Mn3Cr2Ni3O16,0.92356557,,,,,,
Li10Mn3Cr3(CoO8)2,0.9588442,,,,,,
Li10Mn3Cr3(FeO8)2,0.90975827,,,,,,
Li10Mn3Cr3(NiO8)2,0.95840704,,,,,,
Li10Mn3Cr5O16,0.0458714,,,,,,
Li10Mn3F16,0.5123786,,,,,,
Li10Mn3V5O16,0.21985845,,,,,,
Li10Mn5Fe3O16,0.2529762,,,,,,
Li10Ni4O9,0.03164085,,,,,,
Li10Pb3,0.62898576,,,,,,
Li10Sc9Fe(SiO3)20,0.01724,,,,,,
Li10Si(PO6)2,0.027834195,,,,,,
Li10Si(PS6)2,0.28959288,,,,,,
Li10Si(PSe6)2,0.303277735,,,,,,
Li10Si2NiO10,0.1272358,,,,,,
Li10Si2PbO10,0.16241486,,,,,,
Li10Sn(PO6)2,0.0295228,,,,,,
Li10Sn(PS6)2,0.9360103,,,,,,
Li10Sn(PSe6)2,0.93314328,,,,,,
Li10Ti11Cr9O40,0.01640229,,,,,,
Li10Ti11Nb6O42,0.0144555,,,,,,
Li10Ti2Fe3Co3O16,0.9629367,,,,,,
Li10Ti2Fe3Ni3O16,0.9573843,,,,,,
Li10Ti2Mn3Co3O16,0.9571372,,,,,,
Li10Ti2Mn3Ni3O16,0.9628743,,,,,,
Li10Ti3Co3(NiO8)2,0.90611285,,,,,,
Li10Ti3Mn5O16,0.05698869,,,,,,
Li10Ti4O13,0.01829497,,,,,,
Li10V(SiO5)2,0.12816378,,,,,,
Li10V3Cr5O16,0.06258208,,,,,,
Li10V5Cr3O16,0.27186036,,,,,,
Li10Zn(PS4)4,0.979663997,,,,,,
Li10Zn3(GeO4)4,0.032096605,,,,,,
Li10Zn4O9,0.03128808,,,,,,
Li10Zn7(PS4)8,0.815494177,,,,,,
Li11(CoO4)2,0.04366234,,,,,,
Li11(FeO3)4,0.02406994,,,,,,
Li11(MoO2)12,0.0195793,,,,,,
Li11(NiO2)12,0.04709444,,,,,,
Li11(NiO4)2,0.05421045,,,,,,
Li11(RuO3)8,0.04073731,,,,,,
Li11Co12(PO4)12,0.01887725,,,,,,
Li11Cr3Fe3O16,0.04962627,,,,,,
Li11Fe(WO4)7,0.06112102,,,,,,
Li11Fe12(BO3)12,0.5099449,,,,,,
Li11Fe3B24(PbO24)2,0.6824118,,,,,,
Li11Fe5(OF11)2,0.41770515,,,,,,
Li11Fe6F29,0.07089522,,,,,,
Li11Ge6,0.6916019,,,,,,
Li11La12Fe3O28,0.04668907,,,,,,
Li11Mn12(BO3)12,0.50570143,,,,,,
Li11Mn13O32,0.03758509,,,,,,
Li11Mn6O16,0.03509167,,,,,,
Li11MnAs6,0.3589973,,,,,,
Li11Nb12O36,0.02751155,,,,,,
Li11Nb4(Ni3O8)3,0.04877145,,,,,,
Li11Ni13O24,0.05233739,,,,,,
Li11Sc7Ti(PO4)12,0.01456302,,,,,,
Li11Ta37N48,0.12076493,,,,,,
Li11Ti12(NiO8)4,0.05364791,,,,,,
Li11Ti24O48,0.01732497,,,,,,
Li11Ti4Fe9O32,0.07161191,,,,,,
Li11Ti4Mn12O32,0.11994252,,,,,,
Li11Ti8Fe5O32,0.03190268,,,,,,
Li11TiAs5,0.8575222,,,,,,
Li11TiP5,0.85463554,,,,,,
Li11TiSb5,0.8513182,,,,,,
Li11V12(CoO8)4,0.06015056,,,,,,
Li11V12(CuO4)12,0.01800616,,,,,,
Li11V12(OF)24,0.0622838,,,,,,
Li11V16O32,0.04867898,,,,,,
Li11V4F24,0.43173417,,,,,,
Li11V6O5F19,0.657606684,,,,,,
Li11V8(PO4)12,0.01148201,,,,,,
Li11Y14Ti14(S2O5)7,0.02620437,,,,,,
Li12(WO4)7,0.01867807,,,,,,
Li12Al3Si4,0.9444667,,,,,,
Li12Co3NiP4(CO7)4,0.39052042,,,,,,
Li12CoNi3P4(CO7)4,0.39924455,,,,,,
Li12Cr3CoP4(CO7)4,0.3800085,,,,,,
Li12Cr3FeP4(CO7)4,0.38241047,,,,,,
Li12Cr3NiP4(CO7)4,0.3813444,,,,,,
Li12Cr5O16,0.03487935,,,,,,
Li12CrCo3P4(CO7)4,0.3789371,,,,,,
Li12CrFe3P4(CO7)4,0.3840394,,,,,,
Li12CrGa11O24,0.05197126,,,,,,
Li12CrNi3P4(CO7)4,0.38134027,,,,,,
Li12Fe3CoP4(CO7)4,0.38046795,,,,,,
Li12Fe3NiP4(CO7)4,0.38226652,,,,,,
Li12Fe5O16,0.03572783,,,,,,
Li12FeNi3P4(CO7)4,0.39025694,,,,,,
Li12Ge7,0.29655808,,,,,,
Li12Mg3Si4,0.9507273,,,,,,
Li12Mn11Fe(PO4)12,0.01136181,,,,,,
Li12Mn2Fe3O16,0.09144123,,,,,,
Li12Mn2O9,0.03723375,,,,,,
Li12Mn3CoP4(CO7)4,0.38356376,,,,,,
Li12Mn3CrP4(CO7)4,0.38032705,,,,,,
Li12Mn3FeP4(CO7)4,0.37975636,,,,,,
Li12Mn3NiP4(CO7)4,0.38356376,,,,,,
Li12Mn3V5(PO4)12,0.01846711,,,,,,
Li12Mn3VP4(CO7)4,0.40880996,,,,,,
Li12Mn5V3(PO4)12,0.01846711,,,,,,
Li12Mn7V(PO4)12,0.01893074,,,,,,
Li12MnCo(Ni5O12)2,0.96778727,,,,,,
Li12MnCo3P4(CO7)4,0.3818595,,,,,,
Li12MnCr3P4(CO7)4,0.3812583,,,,,,
Li12MnFe3P4(CO7)4,0.38000083,,,,,,
Li12MnNi3P4(CO7)4,0.3872878,,,,,,
Li12MnV3P4(CO7)4,0.4482944,,,,,,
Li12MnV7(PO4)12,0.01294469,,,,,,
Li12Mo5O17,0.03265515,,,,,,
Li12Nb14ZnO42,0.101137805,,,,,,
Li12Ni11O28,0.04970853,,,,,,
Li12Si7,0.24361086,,,,,,
Li12V3CoP4(CO7)4,0.3851868,,,,,,
Li12V3CrP4(CO7)4,0.45344478,,,,,,
Li12V3FeP4(CO7)4,0.3851868,,,,,,
Li12V3NiP4(CO7)4,0.3890399,,,,,,
Li12VCo3P4(CO7)4,0.382539,,,,,,
Li12VCr3P4(CO7)4,0.44584638,,,,,,
Li12VFe3P4(CO7)4,0.38426036,,,,,,
Li12VNi3P4(CO7)4,0.3842527,,,,,,
Li13(FeO6)2,0.07099056,,,,,,
Li13(Ga7Cu2)3,0.7178897,,,,,,
Li13(Mn3As4)2,0.49492568,,,,,,
Li13Co15O28,0.046478995,,,,,,
Li13In3,0.6884266,,,,,,
Li13Mg(Ni6O13)2,0.08631907,,,,,,
Li13Mn17O40,0.04040806,,,,,,
Li13Mn21O48,0.02047947,,,,,,
Li13Mn2O12,0.08041185,,,,,,
Li13Mn2O9,0.037677465,,,,,,
Li13Mn3(SbO8)2,0.10204251,,,,,,
Li13Mn3Nb2O16,0.07195711,,,,,,
Li13Mn6(PO4)8,0.03047216,,,,,,
Li13Mn8O24,0.043806763,,,,,,
Li13Nb14ZnO42,0.37008256,,,,,,
Li13Ni15O28,0.04707234,,,,,,
Li13Ni9O22,0.03217398,,,,,,
Li13Si4,0.8666418,,,,,,
Li13Sn5,0.6529943,,,,,,
Li13Ti22O48,0.04473919,,,,,,
Li13Ti28O56,0.01486238,,,,,,
Li13V24O52,0.02751413,,,,,,
Li13Zn11Ge12,0.33975008,,,,,,
Li14Be6(BO3)9,0.5944791,,,,,,
Li14Co13O28,0.03807083,,,,,,
Li14Co2S9,0.08012,,,,,,
Li14Co9(P2O7)8,0.01259018,,,,,,
Li14Cr2N8O,0.06089048,,,,,,
Li14Cr9(P2O7)8,0.01191884,,,,,,
Li14Cu9(P2O7)8,0.01436254,,,,,,
Li14Fe2S9,0.07859041,,,,,,
Li14Fe4O13,0.02281486,,,,,,
Li14MgCo13O28,0.08324272,,,,,,
Li14MgSi4,0.97247255,,,,,,
Li14Mn22Cr3Cu3O56,0.6840511,,,,,,
Li14Mn2O9,0.03731922,,,,,,
Li14Mn2S9,0.07511549,,,,,,
Li14Mn5F24,0.31699163,,,,,,
Li14Mn9(P2O7)8,0.01221092,,,,,,
Li14Ni9(P2O7)8,0.01390384,,,,,,
Li14P2(N2O)3,0.38101965,,,,,,
Li14Sn9(P2O7)8,0.01271924,,,,,,
Li14Ti21O48,0.01755289,,,,,,
Li14V9(P2O7)8,0.01207944,,,,,,
Li15(FeO4)4,0.02059647,,,,,,
Li15(FeO6)2,0.07138859,,,,,,
Li15(NiO2)14,0.04654477,,,,,,
Li15Au4,0.707933,,,,,,
Li15Bi4(PdO10)2,0.05341093,,,,,,
Li15Cr15SiO32,0.03493796,,,,,,
Li15Cr2N9,0.06891358,,,,,,
Li15Cr2O12,0.07174945,,,,,,
Li15Fe15SiO32,0.01707384,,,,,,
Li15Ge4,0.96404094,,,,,,
Li15H9N8,0.55186296,,,,,,
Li15Mn15SiO32,0.03575627,,,,,,
Li15Mn21O43,0.02905621,,,,,,
Li15Mn2O12,0.07343751,,,,,,
Li15Mn8P8(O4F)8,0.02306825,,,,,,
Li15Nb16O48,0.05681367,,,,,,
Li15Ni8(PO4)12,0.02462051,,,,,,
Li15Pd4,0.70800126,,,,,,
Li15Si4,0.95695627,,,,,,
Li15Ti11Nb5O42,0.02813892,,,,,,
Li15V6(P8O29)2,0.0180365,,,,,,
Li15W7N19,0.02117846,,,,,,
Li15Zr7(Cu3O14)2,0.03710303,,,,,,
Li16(CoO4)3,0.04672286,,,,,,
Li16Fe4SiO16,0.03066855,,,,,,
Li16Mn15(CuO12)3,0.04462084,,,,,,
Li16Mn15Fe(PO4)16,0.01136181,,,,,,
Li16Nb2N8O,0.27282006,,,,,,
Li16Ta2N8O,0.27282006,,,,,,
Li16V3Ga13O32,0.0502543,,,,,,
Li17(AgSn2)3,0.6579118,,,,,,
Li17(Co4O9)2,0.01995359,,,,,,
Li17(CoO4)3,0.050051675,,,,,,
Li17(CoO4)4,0.02263669,,,,,,
Li17(MnAs2)4,0.93044406,,,,,,
Li17(WO3)19,0.05970816,,,,,,
Li17Ag12F29,0.05139318,,,,,,
Li17Cl5O6,0.56933,,,,,,
Li17Cr2O12,0.07238883,,,,,,
Li17Fe4(CO3)16,0.638152,,,,,,
Li17Fe6(Si2O7)6,0.04931074,,,,,,
Li17La12Zr8O48,0.06238987,,,,,,
Li17Nb18O54,0.02571945,,,,,,
Li17Nb20O60,0.07614356,,,,,,
Li17Ni11O28,0.030886425,,,,,,
Li17Pb4,0.69848955,,,,,,
Li17Sn4,0.7234663,,,,,,
Li17Ti20O40,0.06237469,,,,,,
Li17V16O32,0.0430475,,,,,,
Li18Fe5N12,0.03599075,,,,,,
Li19(CoO4)4,0.02765943,,,,,,
Li19(FeAs)20,0.33487493,,,,,,
Li19(Mn3As4)3,0.49788147,,,,,,
Li19Cr4P8O35F,0.14011826,,,,,,
Li19Cu4(HO2)8,0.75683486,,,,,,
Li19La12Zr8O48,0.06954607,,,,,,
Li19Mn4P8O35F,0.13426721,,,,,,
Li19Mn5N9,0.578158,,,,,,
Li19Mn8C16(SO16)4,0.4040843,,,,,,
Li19Ni23O42,0.05677531,,,,,,
Li19V12O32,0.03607808,,,,,,
Li19V8(BO3)16,0.85838777,,,,,,
Li2(BH)11,0.11241933,,,,,,
Li2(BH)7,0.245279,,,,,,
Li2(CoO2)3,0.109907258,,,,,,
Li2(FeO2)3,0.126988873,,,,,,
Li2(FeO2)5,0.13618268,,,,,,
Li2(LuGe)3,0.49624667,,,,,,
Li2(NiO2)21,0.03410832,,,,,,
Li2(NiO2)3,0.097208015,,,,,,
Li2(NiO2)5,0.03446923,,,,,,
Li2(TaS2)3,0.33166406,,,,,,
Li2(VS2)3,0.30475625,,,,,,
Li20(CoO2)21,0.04034555,,,,,,
Li20B54O,0.06697421,,,,,,
Li20Co21O40,0.06357806,,,,,,
Li20Nb19O60,0.02640051,,,,,,
Li21(Co4O9)2,0.02117848,,,,,,
Li21(CoO4)4,0.03637593,,,,,,
Li21(FeO4)4,0.03637593,,,,,,
Li21Mo11O32,0.0354948,,,,,,
Li21Si5,0.9605076,,,,,,
Li22(Cu3Si2)7,0.93635595,,,,,,
Li22(VSn)7,0.6682675,,,,,,
Li22Ge5,0.9599274,,,,,,
Li22Pb5,0.71918935,,,,,,
Li22Si5,0.95271176,,,,,,
Li22Sn5,0.70645976,,,,,,
Li23(MnAs)20,0.32461578,,,,,,
Li23Ni17O40,0.0867741,,,,,,
Li24Mn11CrO36,0.126679822,,,,,,
Li24Mn5Cr7O36,0.045872304,,,,,,
Li24Mn7Cr5O36,0.072607167,,,,,,
Li24MnCr11O36,0.035397434,,,,,,
Li24Ti11CrO36,0.04600708,,,,,,
Li24Ti5Cr7O36,0.071375676,,,,,,
Li24Ti7Cr5O36,0.045740751,,,,,,
Li24TiCr11O36,0.13773308,,,,,,
Li25Ca5La7Nb8O48,0.8884407,,,,,,
Li26(B24O)3,0.05761704,,,,,,
Li27As10,0.9404354,,,,,,
Li27Sb10,0.9321412,,,,,,
Li28Mg22N25,0.0205509,,,,,,
Li2Ag3F6,0.25223288,,,,,,
Li2AgAs,0.7723888,,,,,,
Li2AgAsF6,0.1844984,,,,,,
Li2AgAu,0.700485,,,,,,
Li2AgBi,0.69718305,,,,,,
Li2AgF3,0.107069677,,,,,,
Li2AgF4,0.080264462,,,,,,
Li2AgF5,0.257418976,,,,,,
Li2AgF6,0.27974835,,,,,,
Li2AgGe,0.85946252,,,,,,
Li2AgHg,0.696686,,,,,,
Li2AgN,0.9173649,,,,,,
Li2AgPb,0.707457,,,,,,
Li2AgPd,0.6998924,,,,,,
Li2AgSb,0.9469536,,,,,,
Li2AgSn,0.71407245,,,,,,
Li2AgSn2,0.2591051,,,,,,
Li2Al,0.6647513,,,,,,
Li2Al(BO2)5,0.6315635,,,,,,
Li2Al(NiO2)3,0.052871425,,,,,,
Li2Al2(SiO4)3,0.02900242,,,,,,
Li2Al2CrSbO8,0.02764999,,,,,,
Li2Al2FeO6,0.05853771,,,,,,
Li2Al2P2O9F,0.03966543,,,,,,
Li2Al2Si4HO14,0.17540732,,,,,,
Li2Al2Si4O13,0.01104984,,,,,,
Li2AlAg,0.71809286,,,,,,
Li2AlAgF6,0.14472772,,,,,,
Li2AlAu,0.30632395,,,,,,
Li2AlB5(H19N3)2,0.17766027,,,,,,
Li2AlBO4,0.7001272,,,,,,
Li2AlCoO4,0.025576168,,,,,,
Li2AlCr2SbO8,0.04728382,,,,,,
Li2AlCuF6,0.08873212,,,,,,
Li2AlFeO4,0.020695018,,,,,,
Li2AlGa,0.7166586,,,,,,
Li2AlHgF6,0.15346815,,,,,,
Li2AlNiO4,0.031263452,,,,,,
Li2AlPCO7,0.15013996,,,,,,
Li2AlPd,0.7205118,,,,,,
Li2AlPt,0.7175542,,,,,,
Li2AlRh,0.7519324,,,,,,
Li2AlSi,0.9325186,,,,,,
Li2AlVO4,0.025910499,,,,,,
Li2AsAu,0.7723888,,,,,,
Li2B12H26O7,0.0290575,,,,,,
Li2B12H33N7,0.01649989,,,,,,
Li2B2C,0.03998705,,,,,,
Li2B2H9N,0.02765128,,,,,,
Li2B2Rh3,0.9217351,,,,,,
Li2B2S5,0.7844673,,,,,,
Li2B2Se5,0.65686524,,,,,,
Li2B3O4F3,0.22455719,,,,,,
Li2B3PO8,0.12004314,,,,,,
Li2B4H4O9,0.3420461,,,,,,
Li2B4O7,0.054751765,,,,,,
Li2B5SbO10,0.12837978,,,,,,
Li2B6O9F2,0.15604833,,,,,,
Li2B8SeO15,0.00899621,,,,,,
Li2BeCl4,0.19776866,,,,,,
Li2BeF4,0.03368371,,,,,,
Li2BeH4,0.03933119,,,,,,
Li2BeSiO4,0.019510535,,,,,,
Li2BF5,0.7979661,,,,,,
Li2BH6N,0.2462107,,,,,,
Li2Bi(BO2)5,0.40298042,,,,,,
Li2Bi(BO3)2,0.71366364,,,,,,
Li2Bi(PO3)5,0.02781326,,,,,,
Li2Bi(PO4)2,0.014819,,,,,,
Li2Bi2(SO4)3,0.01609403,,,,,,
Li2Bi2B2O7,0.448759815,,,,,,
Li2Bi2P2O9,0.01181305,,,,,,
Li2Bi3P9O28,0.02934162,,,,,,
Li2Bi5B3O13,0.3518098,,,,,,
Li2BiAsCO7,0.14975503,,,,,,
Li2BiAu,0.68560878,,,,,,
Li2BiBO4,0.665960787,,,,,,
Li2BiBO5,0.58574456,,,,,,
Li2BiF5,0.3981059,,,,,,
Li2BiO2,0.03437199,,,,,,
Li2BiO3,0.016692293,,,,,,
Li2BiP3O10,0.02189736,,,,,,
Li2BiPCO7,0.155758985,,,,,,
Li2BiS2,0.092384953,,,,,,
Li2BiS3,0.05426275,,,,,,
Li2BPd3,0.9022764,,,,,,
Li2BPt3,0.9082087,,,,,,
Li2BrO,0.73398745,,,,,,
Li2BSbO4,0.35162613,,,,,,
Li2BSeO4,0.35911167,,,,,,
Li2C,0.3917244,,,,,,
Li2Ca,0.65629072,,,,,,
Li2Ca(MnN)2,0.90930253,,,,,,
Li2Ca(SiN2)2,0.0236325,,,,,,
Li2Ca2Si2O7,0.01161881,,,,,,
Li2Ca2Si5O13,0.00946954,,,,,,
Li2Ca2Ta3O10,0.21755283,,,,,,
Li2Ca3Be3Si3(O6F)2,0.02457916,,,,,,
Li2Ca3N6,0.17223229,,,,,,
Li2Ca4Si4O13,0.01035548,,,,,,
Li2Ca5N4,0.02230668,,,,,,
Li2CaAl,0.50917259,,,,,,
Li2CaCd,0.30632395,,,,,,
Li2CaGa,0.30632395,,,,,,
Li2CaGe,0.94562405,,,,,,
Li2CaGeO4,0.05905788,,,,,,
Li2CaHfF8,0.32311755,,,,,,
Li2CaIn,0.700047,,,,,,
Li2CaMg,0.30632395,,,,,,
Li2CaN2,0.01454913,,,,,,
Li2CaPb,0.69078606,,,,,,
Li2CaSi,0.9420484,,,,,,
Li2CaSiO4,0.05197827,,,,,,
Li2CaSn,0.71202123,,,,,,
Li2CaTa2O7,0.19986926,,,,,,
Li2CaTl,0.4925679,,,,,,
Li2CaV12O32,0.24959335,,,,,,
Li2Cd,0.6786882,,,,,,
Li2Cd(PO3)4,0.11924467,,,,,,
Li2CdAg,0.697718815,,,,,,
Li2CdAu,0.6987795,,,,,,
Li2CdBi,0.50725575,,,,,,
Li2CdCl4,0.51637083,,,,,,
Li2CdGa,0.3042429,,,,,,
Li2CdGe,0.9456154,,,,,,
Li2CdGeO4,0.02398147,,,,,,
Li2CdGeS4,0.09962931,,,,,,
Li2CdHg,0.6905487,,,,,,
Li2CdIn,0.703857377,,,,,,
Li2CdPb,0.7180746,,,,,,
Li2CdPd,0.6974555,,,,,,
Li2CdPt,0.5008492,,,,,,
Li2CdRh,0.3042429,,,,,,
Li2CdSb,0.9468584,,,,,,
Li2CdSiO4,0.01321397,,,,,,
Li2CdSn,0.7102686,,,,,,
Li2CdSnS4,0.05533079,,,,,,
Li2Ce2Ge3,0.49313825,,,,,,
Li2Ce2Si3,0.45099407,,,,,,
Li2CeAl,0.71202123,,,,,,
Li2CeAs2,0.05826647,,,,,,
Li2CeGa,0.7102686,,,,,,
Li2CeGe,0.93520117,,,,,,
Li2CeIn,0.6982944,,,,,,
Li2CeN2,0.01635391,,,,,,
Li2CeO3,0.01538784,,,,,,
Li2CeP2,0.0532275,,,,,,
Li2CePb,0.7102686,,,,,,
Li2CePr(MoO4)4,0.7386167,,,,,,
Li2CeSb2,0.3265697,,,,,,
Li2CeSm(MoO4)4,0.73632073,,,,,,
Li2CeSn,0.7102686,,,,,,
Li2CeTl,0.6890334,,,,,,
Li2CN2,0.65731347,,,,,,
Li2Co(CO3)2,0.667057086,,,,,,
Li2Co(NiO3)2,0.30454203,,,,,,
Li2Co(PO3)4,0.04640131,,,,,,
Li2Co(PO3)5,0.02295766,,,,,,
Li2Co(PO4)2,0.01582848,,,,,,
Li2Co(Si2O5)2,0.023645698,,,,,,
Li2Co(SiO3)2,0.047336695,,,,,,
Li2Co(SO4)2,0.02279706,,,,,,
Li2Co(WO4)2,0.02301064,,,,,,
Li2Co12P7,0.21479002,,,,,,
Li2Co2(CO3)3,0.50151664,,,,,,
Li2Co2(SiO3)3,0.013256537,,,,,,
Li2Co2(SO4)3,0.015116823,,,,,,
Li2Co2C2O7,0.510224,,,,,,
Li2Co2NiO6,0.0545828,,,,,,
Li2Co2OF6,0.42082341,,,,,,
Li2Co2P2O9,0.01298461,,,,,,
Li2Co2Si2O7,0.01505052,,,,,,
Li2Co2SiO6,0.1910693,,,,,,
Li2Co2SnO6,0.20577125,,,,,,
Li2CO3,0.74682457,,,,,,
Li2Co3(P2O7)2,0.012579253,,,,,,
Li2Co3(SeO3)4,0.01806573,,,,,,
Li2Co3(SiO4)2,0.01129181,,,,,,
Li2Co3BiO8,0.01717205,,,,,,
Li2Co3NiO8,0.029806297,,,,,,
Li2Co3OF6,0.2725773,,,,,,
Li2Co3SbO8,0.02116883,,,,,,
Li2Co3SnO8,0.019607134,,,,,,
Li2Co3TeO8,0.030212057,,,,,,
Li2Co3WO8,0.02060035,,,,,,
Li2Co4O3F8,0.6933054,,,,,,
Li2Co4O5,0.05914621,,,,,,
Li2Co4O7F,0.025271,,,,,,
Li2Co4OF8,0.334043413,,,,,,
Li2CoBO4,0.75235476,,,,,,
Li2CoCl4,0.222342633,,,,,,
Li2CoCO4,0.6721598,,,,,,
Li2CoCSO7,0.16117772,,,,,,
Li2CoCu(PO4)2,0.03029693,,,,,,
Li2CoCuO4,0.040693074,,,,,,
Li2CoGe3O8,0.03779317,,,,,,
Li2CoGeO4,0.02767871,,,,,,
Li2CoH12(SO7)2,0.06644167,,,,,,
Li2CoH8(CO5)2,0.090461595,,,,,,
Li2CoH8(SO6)2,0.07559371,,,,,,
Li2CoN2,0.03695817,,,,,,
Li2CoNi(PO4)2,0.03371122,,,,,,
Li2CoNi3O8,0.0641316,,,,,,
Li2CoNiO4,0.040513333,,,,,,
Li2CoO2,0.05420768,,,,,,
Li2CoO2F,0.0311032,,,,,,
Li2CoO3,0.038706337,,,,,,
Li2CoOF2,0.6528509,,,,,,
Li2CoOF3,0.706262818,,,,,,
Li2CoP2O7,0.018584426,,,,,,
Li2CoPCO7,0.14633386,,,,,,
Li2CoPHO5,0.51909553,,,,,,
Li2CoPO4F,0.039419017,,,,,,
Li2CoSb,0.94986737,,,,,,
Li2CoSi3O8,0.031543725,,,,,,
Li2CoSiO4,0.019215269,,,,,,
Li2CoSn(PO4)2,0.015960904,,,,,,
Li2CoSn3(PO4)6,0.02147202,,,,,,
Li2CoSnO4,0.03496973,,,,,,
Li2Cr(BO2)5,0.51536506,,,,,,
Li2Cr(CO3)2,0.661030303,,,,,,
Li2Cr(CO3)3,0.39804345,,,,,,
Li2Cr(CoO3)2,0.328473283,,,,,,
Li2Cr(FeO3)2,0.06570693,,,,,,
Li2Cr(H2O3)2,0.03784085,,,,,,
Li2Cr(PO3)4,0.038266548,,,,,,
Li2Cr(PO3)5,0.024247357,,,,,,
Li2Cr(PO3)8,0.12015615,,,,,,
Li2Cr(PO4)2,0.020799233,,,,,,
Li2Cr(Si2O5)2,0.02259439,,,,,,
Li2Cr(Si2O5)3,0.10136968,,,,,,
Li2Cr(SiO3)2,0.04392943,,,,,,
Li2Cr(SO4)2,0.01907425,,,,,,
Li2Cr2(PO4)3,0.01121175,,,,,,
Li2Cr2(Si2O5)3,0.01356463,,,,,,
Li2Cr2(SO4)3,0.014436033,,,,,,
Li2Cr2CoO6,0.054779977,,,,,,
Li2Cr2FeO6,0.15061629,,,,,,
Li2Cr2FeSbO8,0.022529095,,,,,,
Li2Cr2H4O9,0.4074143,,,,,,
Li2Cr2NiO6,0.06122642,,,,,,
Li2Cr2O7,0.140635097,,,,,,
Li2Cr2O9,0.0152838,,,,,,
Li2Cr2P2O7F2,0.01311806,,,,,,
Li2Cr2P2O9,0.01267097,,,,,,
Li2Cr2P4H3O16,0.3807996,,,,,,
Li2Cr2Si2O7,0.01397535,,,,,,
Li2Cr2Si2O9,0.11092446,,,,,,
Li2Cr2Si4O11,0.01125805,,,,,,
Li2Cr2Si5O13,0.00944377,,,,,,
Li2Cr2SiO6,0.10736303,,,,,,
Li2Cr2SnO6,0.20165026,,,,,,
Li2Cr3(CO3)6,0.3860423,,,,,,
Li2Cr3(CoO4)3,0.02934484,,,,,,
Li2Cr3(CoO6)2,0.01154996,,,,,,
Li2Cr3(CuO6)2,0.0119153,,,,,,
Li2Cr3(FeO6)2,0.01364548,,,,,,
Li2Cr3(NiO6)2,0.01169005,,,,,,
Li2Cr3(P2O7)2,0.01183667,,,,,,
Li2Cr3(SiO3)4,0.00920477,,,,,,
Li2Cr3BiO8,0.013844,,,,,,
Li2Cr3CoO8,0.022392344,,,,,,
Li2Cr3CuO8,0.01967943,,,,,,
Li2Cr3FeO8,0.023770486,,,,,,
Li2Cr3Ni(SO4)6,0.05346193,,,,,,
Li2Cr3NiO8,0.018830718,,,,,,
Li2Cr3O10,0.1261119,,,,,,
Li2Cr3O6,0.125536637,,,,,,
Li2Cr3P4(HO4)4,0.30189103,,,,,,
Li2Cr3P5O18,0.05825435,,,,,,
Li2Cr3P9O28,0.02454983,,,,,,
Li2Cr3SbO8,0.02052652,,,,,,
Li2Cr3Si3O10,0.03175258,,,,,,
Li2Cr3SnO8,0.016270045,,,,,,
Li2Cr3TeO8,0.019252955,,,,,,
Li2Cr3WO8,0.015367663,,,,,,
Li2Cr4O13,0.104878808,,,,,,
Li2Cr4P4O15,0.01421309,,,,,,
Li2Cr4Si4O13,0.00839455,,,,,,
Li2Cr5(PO4)4,0.011628715,,,,,,
Li2Cr5(Si2O5)6,0.01887858,,,,,,
Li2Cr5(Si2O7)2,0.01085127,,,,,,
Li2Cr5B3O13,0.5130536,,,,,,
Li2Cr5O12,0.01384947,,,,,,
Li2CrAsCO7,0.14648946,,,,,,
Li2CrCl4,0.084758443,,,,,,
Li2CrCo(PO4)2,0.02123739,,,,,,
Li2CrCo3O8,0.058275811,,,,,,
Li2CrCoO4,0.054422005,,,,,,
Li2CrCSO7,0.15272722,,,,,,
Li2CrCu(PO4)2,0.02229653,,,,,,
Li2CrCuO4,0.03816248,,,,,,
Li2CrF4,0.03044237,,,,,,
Li2CrF6,0.28757054,,,,,,
Li2CrFe(PO4)2,0.018327565,,,,,,
Li2CrFe3O8,0.041806166,,,,,,
Li2CrFeO4,0.046109783,,,,,,
Li2CrH8Cl5O4,0.18064812,,,,,,
Li2CrN2,0.03574011,,,,,,
Li2CrNi(PO4)2,0.03331472,,,,,,
Li2CrNiO4,0.049477003,,,,,,
Li2CrO2,0.021524626,,,,,,
Li2CrO3,0.038603325,,,,,,
Li2CrO4,0.022187424,,,,,,
Li2CrP2O7,0.019148232,,,,,,
Li2CrP3O10,0.02504174,,,,,,
Li2CrP4(H2O3)6,0.06480115,,,,,,
Li2CrP4(H4O5)4,0.07281433,,,,,,
Li2CrP4O13,0.02225965,,,,,,
Li2CrPCO7,0.16638124,,,,,,
Li2CrPHO5,0.34318322,,,,,,
Li2CrPO4F,0.027374323,,,,,,
Li2CrPO5,0.03834011,,,,,,
Li2CrPO6,0.0422535,,,,,,
Li2CrS3,0.03822393,,,,,,
Li2CrS4,0.13654509,,,,,,
Li2CrSi3O8,0.02801455,,,,,,
Li2CrSi4O11,0.022709825,,,,,,
